Name;Mass;num-amide;num-OC;num-NC;#theo;#exper;TopID;Derep+ scr;Derep+ rank;Derep-g scr;Derep-g rank;Derep scr;Derep rank;#matches;MF1;#isomers;dnp-class;SMILES1;MF2;SMILES2
MLS001140949-01!_M+H;448.211;4;0;8;12;94;MLS001141064-01!N-[(2S)-1-[(2-methoxyphenyl)methylamino]-3-methyl-1-oxobutan-2-yl]-1-[(2S)-pyrrolidine-2-carbonyl]piperidine-4-carboxamide_M+H;0;1513;0;1513;0;795;1513;C25H28N4O4;3;none;CC(C)C[C@H](N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)C(=O)NCc5ccco5;C24H36N4O4;[H]N(C(=O)[C@@]([H])(N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(C(=O)[C@@]2([H])N([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H]
MLS001140908-01!4-[[[2-(8-methyl-2-oxo-4-phenylchromen-7-yl)oxyacetyl]amino]methyl]cyclohexane-1-carboxylic_acid_M+H;449.184;2;3;2;10;88;5_9-Triacontadienoic_acid_5_9-Triacontadienoic_acid;0;1493;0;1493;0;782;1493;C26H27NO6;11;none;Cc1c(OCC(=O)NC[C@H]2CC[C@@H](CC2)C(=O)O)ccc3c(cc(=O)oc13)c4ccccc4;C30H56O2;[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
MLS001140849-01!4-[[2-(6-chloro-2-oxo-4-propylchromen-7-yl)oxypropanoylamino]methyl]cyclohexane-1-carboxylic_acid_M+H;449.161;2;3;2;10;114;Dehydrocrambine_A_Dehydrocrambine_A;0;1501;0;1501;0;786;1501;C23ClH28NO6;1;none;CCCc1cc(=O)oc2cc(OC(C)C(=O)NC[C@H]3CC[C@@H](CC3)C(=O)O)c(Cl)cc12;C24H42N6O2;[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C1=C2N(C(=N[H])N=C1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H]
MLS001140583-01!_M+H;459.216;2;6;2;8;140;Glycerol_1-alkanoates_3-Ac;0;1382;0;1382;0;738;1382;C27H29N3O4;1;none;COc1cc(cc(OC)c1OC)c2[nH]c(cc3c4ccccc4nc23)C(=O)NC5CCCCC5;C21H38O7;[H]OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
MLS001097701-01!_M+H;937.41;5;18;2;22;140;12-Oleanene-3_28-diol_3-Tetratriacontanoyl;0;284;0;284;0;169;284;C49H63NO17;2;none;CCCCCC(=O)N[C@H]([C@@H](O)C(=O)O[C@H]/1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)C4[C@@]5(CO[C@@H]5C[C@H](OC6OCC(O)C(O)C6O)[C@@]4(C)C(=O)[C@H](O)\C(=C1/C)\C2(C)C)OC(=O)C)c7ccccc7;C64H116O3;[H]OC([H])([H])C12C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])C1=C([H])C([H])([H])C3([H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C4([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C2([H])[H]
MLS001097650-01!_M+H;282.147;1;6;0;4;85;Homocarnosine_N-Ac;0;1407;0;1407;-1;1407;1407;C15H22O5;17;Terpenoids;C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4;C12H18N4O4;[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H]
MLS001077359-01!_M+H;325.181;2;2;3;1;113;2_3_4-Trihydroxy-3-(hydroxymethyl)butanoic_acid_4-O-(3_4-Dihydroxy-E-cinnamoyl);0;1649;0;1649;-1;1649;1649;C18ClH28NO2;2;none;CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2.Cl;C14H16O9;[H]OC(=O)C([H])(O[H])C(O[H])(C([H])([H])O[H])C([H])([H])OC(=O)C([H])=C([H])C1=C([H])C(O[H])=C(O[H])C([H])=C1[H]
MLS001077357-01!6-ETHOXY-2-BENZOTHIAZOLESULFONAMIDE_M+H;258.013;1;2;0;4;98;2-Amino-3H-phenoxazin-3-one__8CI__9CI_N-(2-Hydroxyethyl);0;1244;0;1244;-1;1244;1244;C9H10N2O3S2;1;none;CCOc1ccc2nc(sc2c1)S(=O)(=O)N;C14H12N2O3;[H]OC([H])([H])C([H])([H])N([H])C1=C([H])C2=NC3=C([H])C([H])=C([H])C([H])=C3OC2=C([H])C1=O
MLS001077352-01!Cefotaxime_sodium_salt_M+H;478.047;4;4;6;1;102;Nostocyclamide_Nostocyclamide;0;1322;0;1322;0;715;1322;C16H17N5NaO7S2;1;none;CON=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)C)c3csc(N)n3.[Na+];C20H22N6O4S2;[H]N1C(=O)C2=C(OC(=N2)C([H])(N([H])C(=O)C2=C([H])SC(=N2)C([H])(N([H])C(=O)C2=C([H])SC(=N2)C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
MLS001077329-01!_M+H;280.989;3;0;3;0;111;7-(3-Hydroxyphenyl)-2-heptene-4_6-diyn-1-ol_Di-Ac;0;1382;0;1382;-1;1382;1382;C9Cl3H10N3O;1;none;NC(=N)NC(=O)Cc1c(Cl)cccc1Cl.Cl;C17H14O4;[H]C(C#CC#CC1=C([H])C(OC(=O)C([H])([H])[H])=C([H])C([H])=C1[H])=C([H])C([H])([H])OC(=O)C([H])([H])[H]
MLS001077325-01!_M+H;255.008;1;0;2;2;137;5_6-Dichloro-2-(chloromethylene)-6-methyl-3_7-octadien-1-ol_5_6-Dichloro-2-(chloromethylene)-6-methyl-3_7-octadien-1-ol;0;1284;0;1284;-1;1284;1284;C9Cl2H7N5;1;none;Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl;C10Cl3H13O;[H]OC([H])([H])C(=C([H])Cl)C([H])=C([H])C([H])(Cl)C(Cl)(C([H])=C([H])[H])C([H])([H])[H]
MLS001077309-01!_M+H;286.132;1;3;3;6;67;N-Ô_-Glutamylhistidine_N-Ô_-Glutamylhistidine;0;1343;0;1343;-1;1343;1343;C16H18N2O3;11;none;CC1(C)Oc2ccc(C#N)cc2[C@H]([C@@H]1O)N3CCCC3=O;C11H16N4O5;[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C1=C([H])N=C([H])N1[H]
MLS001077306-01!_M+H;410.19;1;3;0;2;108;Methionylphenylalanylleucine_Methionylphenylalanylleucine;0;1505;0;1505;-1;1505;1505;C22F2H28O5;1;none;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;C20H31N3O4S;[H]OC(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
MLS001077304-01!FLUMETHASONE_PIVALATE_M+H;494.248;2;4;0;6;130;Antibiotic_WA_3854_1-Aldehyde;0;1300;0;1300;0;704;1300;C27F2H36O6;1;none;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C;C28H37N3O5;[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])(N([H])C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C([H])(C(=O)N([H])C([H])(C([H])=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]
MLS001077301-01!Terasin_M+H;423.167;3;6;7;1;145;4-Hydroxy-2-pentanone__9CI_O-[3_4-Dihydroxy-E-cinnamoyl-(Šæê6)-Ô_-D-glucopyranoside];0;1467;0;1467;-1;1467;1467;C19ClH26N5O4;1;none;COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4.Cl;C20H26O10;[H]OC1=C(O[H])C([H])=C(C([H])=C([H])C(=O)OC([H])([H])C2([H])OC([H])(OC([H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])C([H])=C1[H]
MLS001077290-01!_M+H;325.111;2;0;6;0;145;4_6_8-Decatriyne-1_3-diol_1-O-Ô_-D-Glucopyranoside;0;1640;0;1640;-1;1640;1640;C16Cl2H21N3;1;none;CN(C)CCN(Cc1ccc(Cl)cc1)c2ccccn2.Cl;C16H20O7;[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])C([H])([H])C([H])(O[H])C#CC#CC#CC([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
MLS001077277-01!_M+H;323.144;2;0;3;1;145;Mugineic_acid_2'-Deoxy__3R-hydroxy;0;1572;0;1572;-1;1572;1572;C21ClH22N;3;none;CN1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1.Cl;C12H20N2O8;[H]OC(=O)C([H])(O[H])C([H])([H])C([H])([H])N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])(O[H])C1([H])C(=O)O[H]
MLS001077272-01!Enalapril_maleate_salt_M+H;492.211;4;5;5;1;137;Ustiloxin_D_Ustiloxin_D;0;1297;0;1297;-1;1297;1297;C24H32N2O9;3;none;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.OC(=O)/C=C\C(=O)O;C23H34N4O8;[H]OC(=O)C([H])([H])N([H])C(=O)C1([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C([H])([H])[H])C([H])(O[H])C2=C([H])C(OC1(C([H])([H])[H])C([H])([H])C([H])([H])[H])=C(O[H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H]
MLS001077267-01!_M+H;299.144;2;0;2;0;145;Mugineic_acid_2'-Deoxy;0;1492;0;1492;-1;1492;1492;C19ClH22N;2;none;CNCCC=C1c2ccccc2CCc3ccccc13.Cl;C12H20N2O7;[H]OC(=O)C([H])(O[H])C([H])([H])C([H])([H])N([H])C([H])(C(=O)O[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C1([H])C(=O)O[H]
MLS001076686-01!Tizanidine_hydrochloride64461-82-1_M+H;288.996;2;0;5;1;33;2_3_3'_4_4'-Pentahydroxybenzophenone__8CI_3'_4'-Methylene__3-Me_ether;0;1362;0;1362;-1;1362;1362;C9Cl2H9N5S;1;none;Clc1ccc2nsnc2c1NC3=NCCN3.Cl;C15H12O6;[H]OC1=C(OC([H])([H])[H])C(O[H])=C(C([H])=C1[H])C(=O)C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H]
MLS001076683-01!QUINAPRIL_HYDROCHLORIDE_M+H;474.192;4;3;5;1;134;Puromycin__BAN__INN__USAN_Puromycin__BAN__INN__USAN;0;1308;0;1308;-1;1308;1308;C25ClH31N2O5;1;none;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O.Cl;C22H29N7O5;[H]OC([H])([H])C1([H])OC([H])(N2C([H])=NC3=C(N=C([H])N=C23)N(C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C1([H])N([H])C(=O)C([H])(N([H])[H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]
MLS001076678-01!Cantil_M+H;419.11;3;3;4;1;144;Pseudocyphellarin_B_1''-Aldehyde__2'-Me_ether;0;1564;0;1564;-1;1564;1564;BrC21H26NO3;1;none;C[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3.[Br-];C22H24O8;[H]OC1=C(C(=O)OC2=C(C(OC([H])([H])[H])=C(C(=O)OC([H])([H])[H])C(=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C(=C(C(O[H])=C1C([H])=O)C([H])([H])[H])C([H])([H])[H]
MLS001076677-01!Moban_M+H;312.16;2;2;3;1;106;2-Undecyl-4(1H)-quinolinone__9CI_10'-Oxo;0;1556;0;1556;-1;1556;1556;C16ClH25N2O2;1;none;CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12.Cl;C20H27NO2;[H]N1C2=C([H])C([H])=C([H])C([H])=C2C(=O)C([H])=C1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H]
MLS001076557-01!Noscapine_hydrochloride_hydrate_M+H;467.135;3;12;3;0;140;Tetrahydro-2_3_5-furantriol_5-O-(4-Hydroxy-E-cinnamoyl)__2-Ac__3-O-Ô_-D-glucopyranoside;0;1322;0;1322;-1;1322;1322;C22ClH26NO8;1;none;COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5c(OC)c34.O.Cl;C21H26O12;[H]OC1=C([H])C([H])=C(C([H])=C([H])C(=O)OC2([H])OC([H])(OC(=O)C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C3([H])O[H])C2([H])[H])C([H])=C1[H]
MLS001076555-01!_M+H;307.03;2;2;3;0;112;Alloxazine_N10-Ph__N3-Me;0;1464;0;1464;-1;1464;1464;C13Cl3H16NO;1;none;CN(CCCOc1ccc(Cl)cc1Cl)CC#C.Cl;C17H12N4O2;[H]C1=C([H])C([H])=C(C([H])=C1[H])N1C2=NC(=O)N(C(=O)C2=NC2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])[H]
MLS001076548-01!_M+H;494.212;3;5;0;6;142;Gluconic_acid__8CI__9CI_2_3_4_5-Tetra-Me__6-trityl;0;1303;0;1303;0;706;1303;C26F2H32O7;2;none;C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C;C29H34O7;[H]OC(=O)C([H])(OC([H])([H])[H])C([H])(OC([H])([H])[H])C([H])(OC([H])([H])[H])C([H])(OC([H])([H])[H])C([H])([H])OC(C1=C([H])C([H])=C([H])C([H])=C1[H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]
MLS001076542-01!(-)-Scopolamine_methyl_bromide_M+H;397.089;3;5;4;1;140;Saliniketal_A_Saliniketal_A;0;1636;0;1636;-1;1636;1636;BrC18H24NO4;2;none;C[N+]1(C)C2CC(CC1C3OC32)OC(=O)C(CO)c4ccccc4.[Br-];C22H37NO5;[H]OC(=N[H])C(=C([H])C([H])=C([H])C([H])(C([H])([H])[H])C([H])(O[H])C([H])(C([H])([H])[H])C([H])(O[H])C([H])(C([H])([H])[H])C1([H])OC2(OC([H])(C([H])([H])C2([H])[H])C1([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
MLS001076516-01!_M+H;377.139;2;4;3;1;116;Pantothenic_acid__BAN_4'-O-Ô_-D-Glucopyranoside;0;1565;0;1565;-1;1565;1565;C20ClH24NO4;2;none;Oc1ccc2C[C@H]3N(CC4CC4)CC[C@]5([C@H]6Oc1c25)[C@@]3(O)CCC6=O.Cl;C15H27NO10;[H]OC(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OC1([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
MLS001076511-01!PARGYLINE_HYDROCHLORIDE306-07-0_M+H;195.081;2;0;3;0;40;2-Amino-5-oxopentanoic_acid_Di-Me_acetal__Me_ester;0;1018;0;1018;-1;1018;1018;C11ClH14N;1;none;CN(CC#C)Cc1ccccc1.Cl;C8H17NO4;[H]N([H])C([H])(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])OC([H])([H])[H]
MLS001076508-01!_M+H;473.152;2;1;9;1;145;1-O-D-Glucopyranosyl-D-mannitol__8CI_6'-E-Cinnamoyl;0;1302;0;1302;-1;1302;1302;C22ClF3H27N3OS;1;none;OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1.Cl;C21H30O12;[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])OC1([H])OC([H])(C([H])([H])OC(=O)C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
MLS001076506-01!6-KETOESTRADIOL_M+H;286.157;1;2;0;2;91;Moiramide_A_Moiramide_A;0;1350;0;1350;-1;1350;1350;C18H22O3;12;none;C[C@@]12CC[C@H]3[C@@H](CC(=O)c4cc(O)ccc34)[C@@H]2CC[C@@H]1O;C17H19NO3;[H]OC(=O)C([H])([H])C([H])(N([H])C(=O)C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]
MLS001076487-01!Ouabain_octahydrate_M+H;602.294;2;14;0;1;126;Sarothralin_G_Sarothralin_G;0;850;0;850;0;536;850;C29H46O13;1;none;C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)/C/6=C/C(=O)OC6)[C@H](O)[C@H](O)[C@H]1O.O;C36H42O8;[H]OC1=C(C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C(O[H])=C(C(O[H])=C1C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C(O[H])C(C(O[H])=C(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C1=O)(C([H])([H])[H])C([H])([H])[H]
MLS001076484-01!PHENTOLAMINE_MESYLATE_M+H;377.141;2;1;6;1;145;Harzianic_acid_Homologue_(R_=_CH2CH3);0;1565;0;1565;-1;1565;1565;C18H23N3O4S;1;none;Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3.CS(=O)(=O)O;C20H29NO6;[H]OC(C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])[H])=C1C(=O)N(C([H])([H])[H])C([H])(C1=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
MLS001076478-01!_M+H;347.165;3;2;3;0;145;Alkaloid_LA_6_Alkaloid_LA_6;0;1598;0;1598;-1;1598;1598;C20ClH26NO2;1;none;CCN(CC)CCOC(=O)C(c1ccccc1)c2ccccc2.Cl;C19H21NO5;[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])C1=C(C([H])=NC([H])=C1C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H]
MLS001076475-01!TETRAETHYLTHIURAM_DISULFIDE97-77-8_M+H;296.051;1;0;6;4;71;1_13-Diisothiocyanato-1_12-tridecadiene_1_2-Dihydro;0;1476;0;1476;-1;1476;1476;C10H20N2S4;1;none;CCN(CC)C(=S)SSC(=S)N(CC)CC;C15H24N2S2;[H]C(N=C=S)=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S
MLS001076472-01!57-66-9_M+H;285.103;1;1;2;4;45;NCGC00380803-01!3-(5-formyl-2-hydroxyphenoxy)-4-methoxybenzoic_acid_M+H;0;1376;0;1376;-1;1376;1376;C13H19NO4S;5;none;CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O;C15H12O6;[H]OC(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C(OC2=C(O[H])C([H])=C([H])C(C([H])=O)=C2[H])=C1[H]
MLS001076345-01!_M+H;466.192;2;3;0;6;142;Ilexin_B_Ilexin_B;0;1350;0;1350;0;705;1350;C25ClFH32O5;2;none;CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)CCl;C23H30O10;[H]OC(=O)C([H])([H])C([H])(C(C([H])=O)=C([H])C([H])([H])[H])C([H])([H])C1([H])OC([H])([H])C2([H])OC([H])(OC([H])([H])C([H])([H])C3=C([H])C([H])=C(O[H])C([H])=C3[H])C([H])(O[H])C([H])(O[H])C2([H])O1
MLS001076340-01!_M+H;464.13;3;0;6;1;144;Budmunchiamine_L5_3'_4'Z_6'_7'Z_9'_10'Z-Hexadehydro;0;1401;0;1401;-1;1401;1401;C20Cl2H30N2O4S;1;none;CN([C@@H]1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3.CS(=O)(=O)O;C28H52N4O;[H]N1C(=O)C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
MLS001076313-01!19774-82-4_M+H;681;2;2;3;0;145;Catalpol_6-O-(3-O-Acetyl-4-O-E-cinnamoyl-Ô±-L-rhamnopyranoside);0;759;0;759;-1;759;759;C25ClH30I2NO3;1;none;CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3.Cl;C32H40O16;[H]OC([H])([H])C1([H])OC([H])(OC2([H])OC([H])=C([H])C3([H])C([H])(OC4([H])OC([H])(C([H])([H])[H])C([H])(OC(=O)C([H])=C([H])C5=C([H])C([H])=C([H])C([H])=C5[H])C([H])(OC(=O)C([H])([H])[H])C4([H])O[H])C4([H])OC4(C([H])([H])O[H])C23[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
MLS001076298-01!_M+H;707.299;3;3;11;1;145;Tunicyclin_G_Tunicyclin_G;0;597;0;597;0;381;597;C36H45N5O8S;1;none;CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O.CS(=O)(=O)O;C34H46N8O9;[H]OC([H])([H])C1([H])N([H])C(=O)C2([H])N(C(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C(N([H])C1=O)=C([H])C1=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C13)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H]
MLS001076296-01!Naftopidil_hydrochloride_hydrate_M+H;446.197;3;5;6;0;145;MLS001141073-01!1-[(2S)-2-amino-4-methylpentanoyl]-N-[(2S)-3-methyl-1-oxo-1-(1-phenylethylamino)butan-2-yl]piperidine-4-carboxamide_M+H;0;1506;0;1506;-1;1506;1506;C24ClH31N2O4;1;none;COc1ccccc1N2CCN(CC(O)COc3cccc4ccccc34)CC2.O.Cl;C25H40N4O3;[H]N([H])[C@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
MLS001076285-01!_M+H;434.166;2;5;1;0;131;1_5-Dihydro-5-hydroxy-3-methyl-2H-pyrrol-2-one__9CI_O-[Ô_-D-Glucopyranosyl-(1Šæê3)-Ô_-D-glucopyranoside];0;1498;0;1498;-1;1498;1498;C19F3H25N2O6;2;none;COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F.OC(=O)/C=C\C(=O)O;C17H27NO12;[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(O[H])C([H])(OC3([H])N([H])C(=O)C(=C3[H])C([H])([H])[H])OC([H])(C([H])([H])O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
MLS001076276-01!_M+H;452.201;1;6;0;8;120;3-O-Methylgalactose__8CI__9CI_Me_glycoside__6-trityl;0;1415;0;1415;-1;1415;1415;C24F2H30O6;1;none;CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO;C27H30O6;[H]OC([H])(C([H])([H])OC(C1=C([H])C([H])=C([H])C([H])=C1[H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1([H])OC([H])(OC([H])([H])[H])C([H])(O[H])C1([H])OC([H])([H])[H]
MLS001076275-01!DIBUCAINE_HYDROCHLORIDE_M+H;379.203;3;2;5;0;145;Plumbemycin_A_Plumbemycin_A;0;1578;0;1578;-1;1578;1578;C20ClH30N3O2;1;none;CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl;C12H20N3O9P;[H]OC(=O)C([H])([H])C([H])(N([H])C(=O)C([H])(N([H])[H])C([H])([H])[H])C(=O)N([H])C([H])(C([H])=C([H])C([H])([H])P(=O)(O[H])O[H])C(=O)O[H]
