Name	Mass	num-amide	num-OC	num-NC	#theo	#exper	TopID	Derep+ scr	Derep+ rank	Derep-g scr	Derep-g rank	Derep scr	Derep rank	#matches	MF1	#isomers	dnp-class	SMILES1	MF2	SMILES2	fingerprint	MFagreement	SMILES1_FP1	SMILES2_FP2
Ellagic_acid_M+H	302.006	1.0	8.0	0.0	2.0	9.0	MLS002701928-01!_M+H	1.0	6.0	1.0	6.0	-1.0	1464.0	1464.0	C14H6O8	4.0	none	OC1=C(O)C2=C(C(C3=C(O)C(O)=C4)=C4C(O2)=O)C(C(O3)=O)=C1	C13Cl2H12O4	[H]OC(=O)C([H])([H])Oc1c([H])c([H])c(C(=O)C(=C([H])[H])C([H])([H])C([H])([H])[H])c(Cl)c1Cl	0.38046272493573263	No	O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23	C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
Ebastin_M+H	469.298	1.0	2.0	3.0	8.0	17.0	Ebastin_M+H	1.0	1.0	1.0	15.0	-1.0	1278.0	1278.0	C32H39NO2	2.0	none	CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1	C32H39NO2	[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])(OC1([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1.0	Yes	CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1	CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
Drospirenone_M+H	366.219	1.0	2.0	0.0	2.0	30.0	Dicranenone_A_2_3-Dihydroxypropyl_ester	1.0	153.0	0.0	1644.0	-1.0	1644.0	1644.0	C24H30O3	9.0	Simple_Aromatic_Natural_Products	CC12CCC3C(C4CC4C4=CC(=O)CCC34C)C1C1CC1C21CCC(=O)O1	C21H30O5	[H]OC([H])([H])C([H])(O[H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C#CC([H])([H])C1([H])C([H])=C([H])C(=O)C1([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H]	0.4172297297297297	No	CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1	CCC=CCC1C(=O)C=CC1CC#CCCCCC(=O)OCC(O)CO
Dihydropiplartine_M+H	319.142	2.0	6.0	3.0	8.0	14.0	6_7-Dimethyl-1-(2_3_4_5-tetrahydroxypentyl)-2_3(1H_4H)-quinoxalinedione_6_7-Dimethyl-1-(2_3_4_5-tetrahydroxypentyl)-2_3(1H_4H)-quinoxalinedione	1.0	23.0	1.0	23.0	1.0	5.0	1518.0	C17H21NO5	17.0	none	O=C(N1CCCCC1=O)/C=C/C2=CC(OC)=C(OC)C(OC)=C2	C15H20N2O6	[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])N1C(=O)C(=O)N([H])C2=C1C([H])=C(C(=C2[H])C([H])([H])[H])C([H])([H])[H]	0.36053593179049936	No	COc1cc(C=CC(=O)N2CCCCC2=O)cc(OC)c1OC	Cc1cc2[nH]c(=O)c(=O)n(CC(O)C(O)C(O)CO)c2cc1C
Dictazoline_C_M+H	558.113	1.0	0.0	14.0	16.0	141.0	Turnagainolide_A_Turnagainolide_A	1.0	28.0	0.0	1079.0	-1.0	1079.0	1079.0	BrC26H23N8O2	3.0	none	O=C(N(C)C(N1C)=N)[C@@]1([C@@H](C2=CNC3=C2C=CC=C3)[C@@]4(N([H])C(NC4=O)=N)C5)C6=C5C7=CC=C(Br)C=C7N6	C30H44N4O6	[H]N1C(=O)C([H])([H])C([H])(OC(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C1([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	0.3627400103788272	No	CN1C(=N)N(C)C2(C1=O)c1[nH]c3cc(Br)ccc3c1CC1(NC(=N)NC1=O)C2c1c[nH]c2ccccc12	CCC(C)C1NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)CC(C=Cc2ccccc2)OC(=O)C(C(C)C)NC1=O
Dictazoline_A_M+H	664.055	1.0	0.0	16.0	12.0	60.0	Antibiotic_15G256Ô±-2_32-Deoxy	1.0	3.0	0.0	739.0	-1.0	739.0	739.0	Br2C28H26N8O2	2.0	Alcaloids	O=C(N(C)C(N1C)=N)[C@@]1([C@](C2=CNC3=C2C=CC(Br)=C3)([H])[C@@]4(N(C)C(N(C)C4=O)=N)C5)C6=C5C7=CC=C(Br)C=C7N6	C32H40O15	[H]OC(=O)C([H])([H])C([H])(OC(=O)C1=C(O[H])C([H])=C(O[H])C([H])=C1C([H])([H])C([H])(OC(=O)C([H])([H])C([H])(OC(=O)C1=C(O[H])C([H])=C(O[H])C([H])=C1C([H])([H])C([H])(OC(=O)C([H])([H])C([H])(O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0.36967808930425755	No	CN1C(=N)N(C)C2(Cc3c([nH]c4cc(Br)ccc34)C3(C(=O)N(C)C(=N)N3C)C2c2c[nH]c3cc(Br)ccc23)C1=O	CC(O)CC(=O)OC(C)Cc1cc(O)cc(O)c1C(=O)OC(C)CC(=O)OC(C)Cc1cc(O)cc(O)c1C(=O)OC(C)CC(=O)O
Desloratadine_M+H	310.124	1.0	0.0	2.0	2.0	13.0	2'-Deoxycytidine__8CI__9CI_3'_4N-Di-Ac	1.0	62.0	0.0	1524.0	-1.0	1524.0	1524.0	C19ClH19N2	1.0	none	Clc1ccc2c(CCc3cccnc3C2=C2CCNCC2)c1	C13H17N3O6	[H]OC([H])([H])C1([H])OC([H])(N2C([H])=C([H])C(=NC2=O)N([H])C(=O)C([H])([H])[H])C([H])([H])C1([H])OC(=O)C([H])([H])[H]	0.3137931034482759	No	Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	CC(=O)Nc1ccn(C2CC(OC(C)=O)C(CO)O2)c(=O)n1
Deferrioxamine_E_M+H	600.3480000000001	3.0	0.0	12.0	38.0	45.0	Deferrioxamine_E_M+H	1.0	1.0	0.0	870.0	1.0	6.0	870.0	C27H48N6O9	3.0	none	O=C(CCC(N(O)CCCCCN([H])C(CC1)=O)=O)N([H])CCCCCN(O)C(CCC(N([H])CCCCCN(O)C1=O)=O)=O	C27H48N6O9	[H]ON1C(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(O[H])C(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(O[H])C(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	1.0	Yes	O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1	O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1
Dapoxetine_M+H	305.178	1.0	2.0	3.0	8.0	15.0	HMDB:HMDB01067-1414_N-Acetylaspartylglutamic_acid_M+H	1.0	61.0	1.0	61.0	-1.0	1453.0	1453.0	C21H23NO	1.0	none	CN(C)[C@H](C1=CC=CC=C1)CCOC2=C3C(C=CC=C3)=CC=C2	C11H16N2O8	[H]OC(=O)C([H])([H])C([H])([H])C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C(=O)O[H])C(=O)O[H]	0.26138279932546377	No	CN(C)C(CCOc1cccc2ccccc12)c1ccccc1	CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O
Daidzein_M+H	254.058	1.0	4.0	0.0	2.0	10.0	2-Hydroxy-4_5-methylenedioxybenzaldehyde_Benzyl_ether	1.0	49.0	1.0	48.0	-1.0	1286.0	1286.0	C15H10O4	15.0	Polcyclic_Aromatic_Natural_Products	O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(O)C=C3	C15H12O4	[H]C(=O)C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	0.2851123595505618	No	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	O=Cc1cc2c(cc1OCc1ccccc1)OCO2
Cyproterone_M+H	374.165	1.0	1.0	0.0	2.0	30.0	11_12-Epoxy-7-drimene-6_9_11-triol_11-Ketone_(lactone)__6-O-(6-oxo-2E_4E-hexadienoyl)	1.0	155.0	1.0	154.0	-1.0	1601.0	1601.0	C22ClH27O3	1.0	none	CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC12C	C21H26O6	[H]OC12C(=O)OC([H])([H])C1=C([H])C([H])(OC(=O)C([H])=C([H])C([H])=C([H])C([H])=O)C1([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C21C([H])([H])[H]	0.4294320137693632	No	CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	CC1(C)CCCC2(C)C1C(OC(=O)C=CC=CC=O)C=C1COC(=O)C12O
Cyclohexylamine_M+H	99.1048	1.0	0.0	1.0	2.0	5.0	3-Hexen-1-ol_(E)-form	1.0	14.0	1.0	14.0	-1.0	205.0	205.0	C6H13N	4.0	Alcaloids	NC1CCCCC1	C6H12O	[H]OC([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H]	0.30952380952380953	No	NC1CCCCC1	CCC=CCCO
Creatinine_M+H	113.059	1.0	0.0	5.0	10.0	5.0	HMDB:HMDB00562-786_Creatinine_M+H	1.0	23.0	0.0	313.0	-1.0	313.0	313.0	C4H7N3O	5.0	none	CN1CC(=O)N=C1N	C4H7N3O	[H]N=C1N([H])C(=O)C([H])([H])N1C([H])([H])[H]	0.5240963855421686	Yes	CN1CC(=O)N=C1N	CN1CC(=O)NC1=N
Coproporphyrin_III_M+H	654.269	1.0	4.0	6.0	4.0	116.0	Turraflorin_C_Turraflorin_C	1.0	37.0	1.0	36.0	-1.0	798.0	798.0	C36H38N4O8	3.0	polypyrroles	CC1=C(C2=CC3=C(C(=C(N3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)C)CCC(=O)O)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O	C35H44O12	[H]C([H])=C1C2=C([H])C([H])([H])C([H])(C3=C([H])OC([H])=C3[H])C2(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])C1(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C(=O)OC([H])([H])[H]	0.4398699891657638	No	Cc1c(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)c(CCC(=O)O)c3C	C=C1C2=CCC(c3ccoc3)C2(C)C(OC(C)=O)C(OC(C)=O)C1C1(C)C(OC(C)=O)C(OC(C)=O)C(=O)C(C)(C)C1CC(=O)OC
Citrinin_120248_M+H	250.084	1.0	4.0	0.0	2.0	22.0	4-C-Acetyl-6-deoxygalactonic_acid_2_3-Methylene__Me_ester	1.0	86.0	1.0	85.0	-1.0	1257.0	1257.0	C13H14O5	17.0	Oxygen_Heterocycles	OC(C(C(C(C)=C1[C@@H]2C)=O)=C(O)C1=CO[C@@H]2C)=O	C10H16O7	[H]OC([H])(C([H])([H])[H])C(O[H])(C(=O)C([H])([H])[H])C1([H])OC([H])([H])OC1([H])C(=O)OC([H])([H])[H]	0.2747899159663866	No	CC1=C2C(=COC(C)C2C)C(O)=C(C(=O)O)C1=O	COC(=O)C1OCOC1C(O)(C(C)=O)C(C)O
Circumdatin_F_130023_M+H	291.101	1.0	0.0	6.0	6.0	15.0	Cysteine__INN_N-Benzoyl__tert-butyl_ester	1.0	82.0	0.0	1359.0	-1.0	1359.0	1359.0	C17H13N3O2	2.0	Alcaloids	O=C(C1=CC=CC=C1N23)N[C@@H](C)C2=NC4=C(C=CC=C4)C3=O	C15H21NO3S	[H]SC([H])([H])C([H])(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])N([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	0.3355629877369008	No	CC1NC(=O)c2ccccc2-n2c1nc1ccccc1c2=O	CC(C)(C)OC(=O)C(CS)CNC(=O)c1ccccc1
Ciprofloxacin_M+H	331.13300000000004	1.0	1.0	8.0	16.0	15.0	Ciprofloxacin_M+H	1.0	1.0	1.0	40.0	-1.0	1631.0	1631.0	C17FH18N3O3	1.0	none	O=C1C(C(O)=O)=CN(C2CC2)C3=CC(N4CCNCC4)=C(F)C=C31	C17FH18N3O3	[H]OC(=O)C1=C([H])N(C2=C([H])C(N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])=C(F)C([H])=C2C1=O)C1([H])C([H])([H])C1([H])[H]	1.0	Yes	O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
Chlorpropham_M+H	213.05599999999998	3.0	2.0	2.0	8.0	10.0	2-Aminobenzyl_alcohol_N-Benzyl	1.0	74.0	1.0	74.0	1.0	16.0	1057.0	C10ClH12NO2	2.0	none	CC(C)OC(=O)Nc1cccc(Cl)c1	C14H15NO	[H]OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1N([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	0.353125	No	CC(C)OC(=O)Nc1cccc(Cl)c1	OCc1ccccc1NCc1ccccc1
Canrenone_M+H	340.204	1.0	2.0	0.0	2.0	25.0	13-Hydroxy-9-hydroperoxy-12-oxo-10_15-octadecadien-6-ynoic_acid_13-Hydroxy-9-hydroperoxy-12-oxo-10_15-octadecadien-6-ynoic_acid	1.0	133.0	0.0	1669.0	-1.0	1669.0	1669.0	C22H28O3	9.0	none	CC12CCC3C(C=CC4=CC(=O)CCC34C)C1CCC21CCC(=O)O1	C18H26O6	[H]OOC([H])(C([H])=C([H])C(=O)C([H])(O[H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H])C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H]	0.43838862559241704	No	CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1	CCC=CCC(O)C(=O)C=CC(CC#CCCCCC(=O)O)OO
Candesartan_M+H	440.16	1.0	3.0	5.0	14.0	33.0	Talose__9CI_Di-Me_acetal__penta-Ac	1.0	75.0	1.0	75.0	-1.0	1460.0	1460.0	C24H20N6O3	1.0	none	CCOC1=Nc2cccc(C(O)=O)c2N1Cc1ccc(-c2ccccc2C2NN=NN=2)cc1	C18H28O12	[H]C([H])([H])OC([H])(OC([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])[H]	0.30131004366812225	No	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	COC(OC)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O
Butylamin_M+H	73.0891	1.0	0.0	1.0	2.0	5.0	Butylamin_M+H	1.0	1.0	1.0	4.0	-1.0	61.0	61.0	C4H11N	3.0	none	CCCCN	C4H11N	[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	1.0	Yes	CCCCN	CCCCN
Benzophenone_4_M+H	308.035	1.0	3.0	0.0	6.0	190.0	Cercidin_Cercidin	1.0	54.0	1.0	53.0	-1.0	1475.0	1475.0	C14H12O6S	2.0	none	COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O	C14H12O8	[H]OC1=C2OC3(O[H])C(=O)C([H])=C([H])OC3(OC2=C([H])C(=C1[H])C(=O)OC([H])([H])[H])C([H])([H])[H]	0.3343108504398827	No	COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O	COC(=O)c1cc(O)c2c(c1)OC1(C)OC=CC(=O)C1(O)O2
Benzomalvin_B_120255_M+H	379.13199999999995	1.0	0.0	7.0	8.0	38.0	N-Ô_-Glutamylvaline_N-Benzyloxycarbonyl	1.0	108.0	0.0	1595.0	-1.0	1595.0	1595.0	C24H17N3O2	3.0	Alcaloids	O=C(N(C(C=CC=C1)=C1C(N(C)/C2=C/C3=CC=CC=C3)=O)C2=N4)C5=C4C=CC=C5	C18H24N2O7	[H]OC(=O)C([H])(N([H])C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C(=O)N([H])C([H])(C(=O)O[H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.40414507772020725	No	CN1C(=O)c2ccccc2-n2c(nc3ccccc3c2=O)C1=Cc1ccccc1	CC(C)C(NC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)O)C(=O)O
Benzomalvin_A_120259_M+H	381.148	1.0	0.0	7.0	8.0	25.0	3-(4-Hydroxyphenyl)-2-propenoic_acid__9CI_Me_ether__6-O-acetyl-Ô_-D-glucopyranosyl_ester	1.0	37.0	0.0	1619.0	-1.0	1619.0	1619.0	C24H19N3O2	2.0	Alcaloids	O=C(N(C(C=CC=C1)=C1C(N(C)[C@@]2([H])CC3=CC=CC=C3)=O)C2=N4)C5=C4C=CC=C5	C18H22O9	[H]OC1([H])C([H])(OC(=O)C([H])=C([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])(O[H])C1([H])O[H]	0.2746305418719212	No	CN1C(=O)c2ccccc2-n2c(nc3ccccc3c2=O)C1Cc1ccccc1	COc1ccc(C=CC(=O)OC2OC(COC(C)=O)C(O)C(O)C2O)cc1
Benzimidazole_M+H	118.053	1.0	0.0	3.0	6.0	4.0	Benzimidazole_M+H	1.0	1.0	0.0	339.0	-1.0	339.0	339.0	C7H6N2	3.0	none	N1C=NC2=CC=CC=C12	C7H6N2	[H]N1C([H])=NC2=C([H])C([H])=C([H])C([H])=C12	1.0	Yes	c1ccc2[nH]cnc2c1	c1ccc2[nH]cnc2c1
Bauerine_C_M+H	266.001	1.0	0.0	5.0	6.0	20.0	7-Hydroxy-2-oxo-2H-1-benzopyran-6-carboxylic_acid__9CI_Ac__Me_ester	1.0	21.0	1.0	21.0	-1.0	1294.0	1294.0	C12Cl2H8N2O	1.0	none	CN1C2=C(C=CC(=C2Cl)Cl)C3=C1C(=O)NC=C3	C13H10O6	[H]C1=C([H])C2=C([H])C(C(=O)OC([H])([H])[H])=C(OC(=O)C([H])([H])[H])C([H])=C2OC1=O	0.2182410423452769	No	Cn1c2c(Cl)c(Cl)ccc2c2cc[nH]c(=O)c21	COC(=O)c1cc2ccc(=O)oc2cc1OC(C)=O
Bauerine_B_M+H	250.00599999999997	1.0	0.0	4.0	4.0	118.0	1-Chloro-6-[5-(1-propynyl)-2-thienyl]-3_5-hexadiyn-2-ol__9CI_1-Chloro-6-[5-(1-propynyl)-2-thienyl]-3_5-hexadiyn-2-ol__9CI	1.0	24.0	1.0	24.0	-1.0	1249.0	1249.0	C12Cl2H8N2	2.0	Alcaloids	CN1C2=C(C=CN=C2)C3=C1C(=C(C=C3)Cl)Cl	C13ClH9OS	[H]OC([H])(C#CC#CC1=C([H])C([H])=C(S1)C#CC([H])([H])[H])C([H])([H])Cl	0.38672768878718533	No	Cn1c2cnccc2c2ccc(Cl)c(Cl)c21	CC#Cc1ccc(C#CC#CC(O)CCl)s1
Aspergillide_B1_130096_M+H	296.068	1.0	5.0	0.0	2.0	20.0	arabino-2-Hexulosonic_acid__8CI__9CI_Me_ester__phenylhydrazone	1.0	131.0	1.0	128.0	-1.0	1482.0	1482.0	C17H12O5	10.0	Flavonoids	OC1=C(C(O/C1=C\C2=CC=C(O)C=C2)=O)C3=CC=C(O)C=C3	C13H18N2O6	[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C(=NN([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])[H]	0.3702770780856423	No	O=C1OC(=Cc2ccc(O)cc2)C(O)=C1c1ccc(O)cc1	COC(=O)C(=NNc1ccccc1)C(O)C(O)C(O)CO
Anilin_M+H	93.0578	1.0	0.0	1.0	2.0	5.0	Anilin_M+H	1.0	1.0	1.0	6.0	-1.0	116.0	116.0	C6H7N	5.0	none	NC1=CC=CC=C1	C6H7N	[H]N([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1.0	Yes	Nc1ccccc1	Nc1ccccc1
Anhydrohaloxindole_A_M+H	352.134	1.0	0.0	3.0	4.0	64.0	Methionylserylleucine_Methionylserylleucine	1.0	79.0	1.0	78.0	-1.0	1633.0	1633.0	C21ClH21N2O	2.0	none	CC1(C)[C@]2([H])C([C@@H]([N+]#[C-])[C@@](C)(C=C)[C@H](Cl)C2)=C3C4=C1C=CC=C4NC3=O	C14H27N3O5S	[H]OC(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.3729508196721312	No	[C-]#[N+]C1C2=C3C(=O)Nc4cccc(c43)C(C)(C)C2CC(Cl)C1(C)C=C	CSCCC(N)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)O
Anastrozole_M+H	293.164	1.0	0.0	1.0	2.0	13.0	1_13-Diisothiocyanato-1_12-tridecadiene_1_2-Dihydro	1.0	39.0	1.0	39.0	-1.0	1405.0	1405.0	C17H19N5	1.0	none	CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N	C15H24N2S2	[H]C(N=C=S)=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S	0.3333333333333333	No	CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	S=C=NC=CCCCCCCCCCCCN=C=S
Amphotericin_A_M+H	925.503	1.0	19.0	1.0	8.0	70.0	Cyanopeptolin_B_Cyanopeptolin_B	1.0	23.0	1.0	23.0	-1.0	295.0	295.0	C47H75NO17	3.0	none	CC1/C=C\C=C\CC/C=C/C=C/C=C/C=C/C(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O	C46H72N8O12	[H]OC(=O)C([H])([H])C([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)N([H])C1([H])C(=O)N([H])C([H])(C(=O)N([H])C2([H])C(=O)N(C([H])([H])C([H])(C(=O)N(C([H])([H])[H])C([H])(C(=O)N([H])C([H])(C(=O)OC1([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]	0.36158578263841423	No	CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O	CCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CCCCN)C(=O)NC2CCC(O)N(CC(C(C)C)C(=O)N(C)C(Cc3ccccc3)C(=O)NC(C(C)C)C(=O)OC1C)C2=O
Alterperylenol_M+H	350.079	1.0	4.0	0.0	2.0	3.0	Indigotin_N_N'-Di-Ac	1.0	16.0	1.0	15.0	-1.0	1596.0	1596.0	C20H14O6	8.0	none	O=C1C2=C([C@@]3(O)C=C1)C(C4=C([C@@]3([H])[C@@H](O)CC5=O)C5=C(O)C=C4)=CC=C2O	C20H14N2O4	[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)C([H])([H])[H])C(C2=O)=C1N(C(=O)C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2C1=O	0.50633608815427	No	O=C1CC(O)C2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)C=CC3=O	CC(=O)N1C(=C2C(=O)c3ccccc3N2C(C)=O)C(=O)c2ccccc21
Acid_Orange_7_(free_acid)_M+H	328.05199999999996	1.0	1.0	2.0	6.0	24.0	2-Amino-3-hydroxypentanedioic_acid_N-Benzyloxycarbonyl__di-Me_ester	1.0	78.0	1.0	78.0	-1.0	1688.0	1688.0	C16H12N2O4S	1.0	none	OC1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1)S(O)(=O)=O	C15H19NO7	[H]OC([H])(C([H])([H])C(=O)OC([H])([H])[H])C([H])(N([H])C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])[H]	0.29985007496251875	No	O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1	COC(=O)CC(O)C(NC(=O)OCc1ccccc1)C(=O)OC
9-Acetylanthracene_M+H	220.08900000000003	1.0	0.0	0.0	0.0	5.0	Zeatin_Zeatin	1.0	25.0	1.0	25.0	-1.0	1145.0	1145.0	C16H12O	3.0	none	CC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12	C10H13N5O	[H]OC([H])([H])C(=C([H])C([H])([H])N([H])C1=C2N=C([H])N=C2N([H])C([H])=N1)C([H])([H])[H]	0.33496332518337407	No	CC(=O)c1c2ccccc2cc2ccccc12	CC(=CCNc1nc[nH]c2ncnc1-2)CO
8_9-Dihydropiplartine_M+H	319.142	2.0	6.0	3.0	8.0	10.0	Parazoanthine_A_5_6-Didehydro(Z-)	1.0	57.0	1.0	57.0	1.0	6.0	1518.0	C17H21NO5	17.0	Alcaloids	O=C(N1CCC=CC1=O)CCC2=CC(OC)=C(OC)C(OC)=C2	C15H17N5O3	[H]OC1=C([H])C([H])=C(C([H])=C([H])N2C(=O)N([H])C(=C([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C2=O)C([H])=C1[H]	0.42738589211618255	No	COc1cc(CCC(=O)N2CCC=CC2=O)cc(OC)c1OC	N=C(N)NCCC=C1NC(=O)N(C=Cc2ccc(O)cc2)C1=O
